image_id,image_path,detections,max_confidence,avg_confidence
1379.0,data\processed\images_all\1379.0.jpg,0,0.0,0.0
138.0,data\processed\images_all\138.0.jpg,0,0.0,0.0
1380.0,data\processed\images_all\1380.0.jpg,0,0.0,0.0
1381.0,data\processed\images_all\1381.0.jpg,0,0.0,0.0
1382.0,data\processed\images_all\1382.0.jpg,0,0.0,0.0
1383.0,data\processed\images_all\1383.0.jpg,0,0.0,0.0
1384.0,data\processed\images_all\1384.0.jpg,0,0.0,0.0
1385.0,data\processed\images_all\1385.0.jpg,0,0.0,0.0
1386.0,data\processed\images_all\1386.0.jpg,0,0.0,0.0
1387.0,data\processed\images_all\1387.0.jpg,0,0.0,0.0
1388.0,data\processed\images_all\1388.0.jpg,0,0.0,0.0
1389.0,data\processed\images_all\1389.0.jpg,0,0.0,0.0
139.0,data\processed\images_all\139.0.jpg,0,0.0,0.0
1390.0,data\processed\images_all\1390.0.jpg,0,0.0,0.0
1391.0,data\processed\images_all\1391.0.jpg,0,0.0,0.0
1392.0,data\processed\images_all\1392.0.jpg,0,0.0,0.0
1393.0,data\processed\images_all\1393.0.jpg,0,0.0,0.0
1394.0,data\processed\images_all\1394.0.jpg,0,0.0,0.0
1395.0,data\processed\images_all\1395.0.jpg,0,0.0,0.0
1396.0,data\processed\images_all\1396.0.jpg,0,0.0,0.0
1397.0,data\processed\images_all\1397.0.jpg,0,0.0,0.0
1398.0,data\processed\images_all\1398.0.jpg,0,0.0,0.0
1399.0,data\processed\images_all\1399.0.jpg,0,0.0,0.0
14.0,data\processed\images_all\14.0.jpg,0,0.0,0.0
140.0,data\processed\images_all\140.0.jpg,0,0.0,0.0
1400.0,data\processed\images_all\1400.0.jpg,0,0.0,0.0
1401.0,data\processed\images_all\1401.0.jpg,0,0.0,0.0
1402.0,data\processed\images_all\1402.0.jpg,0,0.0,0.0
1403.0,data\processed\images_all\1403.0.jpg,0,0.0,0.0
1404.0,data\processed\images_all\1404.0.jpg,0,0.0,0.0
1405.0,data\processed\images_all\1405.0.jpg,0,0.0,0.0
1406.0,data\processed\images_all\1406.0.jpg,0,0.0,0.0
1407.0,data\processed\images_all\1407.0.jpg,0,0.0,0.0
1408.0,data\processed\images_all\1408.0.jpg,0,0.0,0.0
1409.0,data\processed\images_all\1409.0.jpg,0,0.0,0.0
141.0,data\processed\images_all\141.0.jpg,0,0.0,0.0
1410.0,data\processed\images_all\1410.0.jpg,0,0.0,0.0
1411.0,data\processed\images_all\1411.0.jpg,0,0.0,0.0
1412.0,data\processed\images_all\1412.0.jpg,0,0.0,0.0
1413.0,data\processed\images_all\1413.0.jpg,0,0.0,0.0
1414.0,data\processed\images_all\1414.0.jpg,0,0.0,0.0
1415.0,data\processed\images_all\1415.0.jpg,0,0.0,0.0
1416.0,data\processed\images_all\1416.0.jpg,0,0.0,0.0
1417.0,data\processed\images_all\1417.0.jpg,0,0.0,0.0
1418.0,data\processed\images_all\1418.0.jpg,0,0.0,0.0
1419.0,data\processed\images_all\1419.0.jpg,0,0.0,0.0
142.0,data\processed\images_all\142.0.jpg,0,0.0,0.0
1420.0,data\processed\images_all\1420.0.jpg,0,0.0,0.0
1421.0,data\processed\images_all\1421.0.jpg,0,0.0,0.0
1422.0,data\processed\images_all\1422.0.jpg,0,0.0,0.0
1423.0,data\processed\images_all\1423.0.jpg,0,0.0,0.0
1424.0,data\processed\images_all\1424.0.jpg,0,0.0,0.0
1425.0,data\processed\images_all\1425.0.jpg,0,0.0,0.0
1426.0,data\processed\images_all\1426.0.jpg,0,0.0,0.0
1427.0,data\processed\images_all\1427.0.jpg,0,0.0,0.0
1428.0,data\processed\images_all\1428.0.jpg,0,0.0,0.0
1429.0,data\processed\images_all\1429.0.jpg,0,0.0,0.0
143.0,data\processed\images_all\143.0.jpg,0,0.0,0.0
1430.0,data\processed\images_all\1430.0.jpg,0,0.0,0.0
1431.0,data\processed\images_all\1431.0.jpg,0,0.0,0.0
1432.0,data\processed\images_all\1432.0.jpg,0,0.0,0.0
1433.0,data\processed\images_all\1433.0.jpg,0,0.0,0.0
1434.0,data\processed\images_all\1434.0.jpg,0,0.0,0.0
1435.0,data\processed\images_all\1435.0.jpg,0,0.0,0.0
1436.0,data\processed\images_all\1436.0.jpg,0,0.0,0.0
1437.0,data\processed\images_all\1437.0.jpg,0,0.0,0.0
1438.0,data\processed\images_all\1438.0.jpg,0,0.0,0.0
1439.0,data\processed\images_all\1439.0.jpg,0,0.0,0.0
144.0,data\processed\images_all\144.0.jpg,0,0.0,0.0
1440.0,data\processed\images_all\1440.0.jpg,0,0.0,0.0
1441.0,data\processed\images_all\1441.0.jpg,0,0.0,0.0
1442.0,data\processed\images_all\1442.0.jpg,0,0.0,0.0
1443.0,data\processed\images_all\1443.0.jpg,0,0.0,0.0
1444.0,data\processed\images_all\1444.0.jpg,0,0.0,0.0
1445.0,data\processed\images_all\1445.0.jpg,0,0.0,0.0
1446.0,data\processed\images_all\1446.0.jpg,0,0.0,0.0
1447.0,data\processed\images_all\1447.0.jpg,0,0.0,0.0
1448.0,data\processed\images_all\1448.0.jpg,0,0.0,0.0
1449.0,data\processed\images_all\1449.0.jpg,0,0.0,0.0
145.0,data\processed\images_all\145.0.jpg,0,0.0,0.0
1450.0,data\processed\images_all\1450.0.jpg,0,0.0,0.0
1451.0,data\processed\images_all\1451.0.jpg,0,0.0,0.0
1452.0,data\processed\images_all\1452.0.jpg,0,0.0,0.0
1453.0,data\processed\images_all\1453.0.jpg,0,0.0,0.0
1454.0,data\processed\images_all\1454.0.jpg,0,0.0,0.0
1455.0,data\processed\images_all\1455.0.jpg,0,0.0,0.0
1456.0,data\processed\images_all\1456.0.jpg,0,0.0,0.0
1457.0,data\processed\images_all\1457.0.jpg,0,0.0,0.0
1458.0,data\processed\images_all\1458.0.jpg,0,0.0,0.0
1459.0,data\processed\images_all\1459.0.jpg,0,0.0,0.0
146.0,data\processed\images_all\146.0.jpg,0,0.0,0.0
1460.0,data\processed\images_all\1460.0.jpg,0,0.0,0.0
1461.0,data\processed\images_all\1461.0.jpg,0,0.0,0.0
1462.0,data\processed\images_all\1462.0.jpg,0,0.0,0.0
1463.0,data\processed\images_all\1463.0.jpg,0,0.0,0.0
1464.0,data\processed\images_all\1464.0.jpg,0,0.0,0.0
1465.0,data\processed\images_all\1465.0.jpg,0,0.0,0.0
1466.0,data\processed\images_all\1466.0.jpg,0,0.0,0.0
1467.0,data\processed\images_all\1467.0.jpg,0,0.0,0.0
1468.0,data\processed\images_all\1468.0.jpg,0,0.0,0.0
1469.0,data\processed\images_all\1469.0.jpg,0,0.0,0.0
147.0,data\processed\images_all\147.0.jpg,0,0.0,0.0
1470.0,data\processed\images_all\1470.0.jpg,0,0.0,0.0
1471.0,data\processed\images_all\1471.0.jpg,0,0.0,0.0
1472.0,data\processed\images_all\1472.0.jpg,0,0.0,0.0
1473.0,data\processed\images_all\1473.0.jpg,0,0.0,0.0
1474.0,data\processed\images_all\1474.0.jpg,0,0.0,0.0
1475.0,data\processed\images_all\1475.0.jpg,0,0.0,0.0
1476.0,data\processed\images_all\1476.0.jpg,0,0.0,0.0
1477.0,data\processed\images_all\1477.0.jpg,0,0.0,0.0
1478.0,data\processed\images_all\1478.0.jpg,0,0.0,0.0
1479.0,data\processed\images_all\1479.0.jpg,0,0.0,0.0
148.0,data\processed\images_all\148.0.jpg,0,0.0,0.0
1480.0,data\processed\images_all\1480.0.jpg,0,0.0,0.0
1481.0,data\processed\images_all\1481.0.jpg,0,0.0,0.0
1482.0,data\processed\images_all\1482.0.jpg,0,0.0,0.0
1483.0,data\processed\images_all\1483.0.jpg,0,0.0,0.0
1484.0,data\processed\images_all\1484.0.jpg,0,0.0,0.0
1485.0,data\processed\images_all\1485.0.jpg,0,0.0,0.0
1486.0,data\processed\images_all\1486.0.jpg,0,0.0,0.0
1487.0,data\processed\images_all\1487.0.jpg,0,0.0,0.0
1488.0,data\processed\images_all\1488.0.jpg,0,0.0,0.0
1489.0,data\processed\images_all\1489.0.jpg,0,0.0,0.0
149.0,data\processed\images_all\149.0.jpg,0,0.0,0.0
1490.0,data\processed\images_all\1490.0.jpg,0,0.0,0.0
1491.0,data\processed\images_all\1491.0.jpg,0,0.0,0.0
1492.0,data\processed\images_all\1492.0.jpg,0,0.0,0.0
1493.0,data\processed\images_all\1493.0.jpg,0,0.0,0.0
1494.0,data\processed\images_all\1494.0.jpg,0,0.0,0.0
1495.0,data\processed\images_all\1495.0.jpg,0,0.0,0.0
1496.0,data\processed\images_all\1496.0.jpg,0,0.0,0.0
1497.0,data\processed\images_all\1497.0.jpg,0,0.0,0.0
1498.0,data\processed\images_all\1498.0.jpg,0,0.0,0.0
1499.0,data\processed\images_all\1499.0.jpg,0,0.0,0.0
15.0,data\processed\images_all\15.0.jpg,0,0.0,0.0
150.0,data\processed\images_all\150.0.jpg,0,0.0,0.0
1500.0,data\processed\images_all\1500.0.jpg,0,0.0,0.0
1501.0,data\processed\images_all\1501.0.jpg,0,0.0,0.0
1502.0,data\processed\images_all\1502.0.jpg,0,0.0,0.0
1503.0,data\processed\images_all\1503.0.jpg,0,0.0,0.0
1504.0,data\processed\images_all\1504.0.jpg,0,0.0,0.0
1505.0,data\processed\images_all\1505.0.jpg,0,0.0,0.0
1506.0,data\processed\images_all\1506.0.jpg,0,0.0,0.0
1507.0,data\processed\images_all\1507.0.jpg,0,0.0,0.0
1508.0,data\processed\images_all\1508.0.jpg,0,0.0,0.0
1509.0,data\processed\images_all\1509.0.jpg,0,0.0,0.0
151.0,data\processed\images_all\151.0.jpg,0,0.0,0.0
1510.0,data\processed\images_all\1510.0.jpg,0,0.0,0.0
1511.0,data\processed\images_all\1511.0.jpg,0,0.0,0.0
1512.0,data\processed\images_all\1512.0.jpg,0,0.0,0.0
1513.0,data\processed\images_all\1513.0.jpg,0,0.0,0.0
1514.0,data\processed\images_all\1514.0.jpg,0,0.0,0.0
1515.0,data\processed\images_all\1515.0.jpg,0,0.0,0.0
1516.0,data\processed\images_all\1516.0.jpg,0,0.0,0.0
1517.0,data\processed\images_all\1517.0.jpg,0,0.0,0.0
1518.0,data\processed\images_all\1518.0.jpg,0,0.0,0.0
1519.0,data\processed\images_all\1519.0.jpg,0,0.0,0.0
152.0,data\processed\images_all\152.0.jpg,0,0.0,0.0
1520.0,data\processed\images_all\1520.0.jpg,0,0.0,0.0
1521.0,data\processed\images_all\1521.0.jpg,0,0.0,0.0
1522.0,data\processed\images_all\1522.0.jpg,0,0.0,0.0
1523.0,data\processed\images_all\1523.0.jpg,0,0.0,0.0
1524.0,data\processed\images_all\1524.0.jpg,0,0.0,0.0
1525.0,data\processed\images_all\1525.0.jpg,0,0.0,0.0
1526.0,data\processed\images_all\1526.0.jpg,0,0.0,0.0
1527.0,data\processed\images_all\1527.0.jpg,0,0.0,0.0
1528.0,data\processed\images_all\1528.0.jpg,0,0.0,0.0
1529.0,data\processed\images_all\1529.0.jpg,0,0.0,0.0
153.0,data\processed\images_all\153.0.jpg,0,0.0,0.0
1530.0,data\processed\images_all\1530.0.jpg,0,0.0,0.0
1531.0,data\processed\images_all\1531.0.jpg,0,0.0,0.0
1532.0,data\processed\images_all\1532.0.jpg,0,0.0,0.0
1533.0,data\processed\images_all\1533.0.jpg,0,0.0,0.0
1534.0,data\processed\images_all\1534.0.jpg,0,0.0,0.0
1535.0,data\processed\images_all\1535.0.jpg,0,0.0,0.0
1536.0,data\processed\images_all\1536.0.jpg,0,0.0,0.0
1537.0,data\processed\images_all\1537.0.jpg,0,0.0,0.0
1538.0,data\processed\images_all\1538.0.jpg,0,0.0,0.0
1539.0,data\processed\images_all\1539.0.jpg,0,0.0,0.0
154.0,data\processed\images_all\154.0.jpg,0,0.0,0.0
1540.0,data\processed\images_all\1540.0.jpg,0,0.0,0.0
1541.0,data\processed\images_all\1541.0.jpg,0,0.0,0.0
1542.0,data\processed\images_all\1542.0.jpg,0,0.0,0.0
1543.0,data\processed\images_all\1543.0.jpg,0,0.0,0.0
1544.0,data\processed\images_all\1544.0.jpg,0,0.0,0.0
1545.0,data\processed\images_all\1545.0.jpg,0,0.0,0.0
1546.0,data\processed\images_all\1546.0.jpg,0,0.0,0.0
1547.0,data\processed\images_all\1547.0.jpg,0,0.0,0.0
1548.0,data\processed\images_all\1548.0.jpg,0,0.0,0.0
1549.0,data\processed\images_all\1549.0.jpg,0,0.0,0.0
155.0,data\processed\images_all\155.0.jpg,0,0.0,0.0
1550.0,data\processed\images_all\1550.0.jpg,0,0.0,0.0
1551.0,data\processed\images_all\1551.0.jpg,0,0.0,0.0
1552.0,data\processed\images_all\1552.0.jpg,0,0.0,0.0
1553.0,data\processed\images_all\1553.0.jpg,0,0.0,0.0
1554.0,data\processed\images_all\1554.0.jpg,0,0.0,0.0
1555.0,data\processed\images_all\1555.0.jpg,0,0.0,0.0
1556.0,data\processed\images_all\1556.0.jpg,0,0.0,0.0
1557.0,data\processed\images_all\1557.0.jpg,0,0.0,0.0
1558.0,data\processed\images_all\1558.0.jpg,0,0.0,0.0
1559.0,data\processed\images_all\1559.0.jpg,0,0.0,0.0
156.0,data\processed\images_all\156.0.jpg,0,0.0,0.0
1560.0,data\processed\images_all\1560.0.jpg,0,0.0,0.0
1561.0,data\processed\images_all\1561.0.jpg,0,0.0,0.0
1562.0,data\processed\images_all\1562.0.jpg,0,0.0,0.0
1563.0,data\processed\images_all\1563.0.jpg,0,0.0,0.0
1564.0,data\processed\images_all\1564.0.jpg,0,0.0,0.0
1565.0,data\processed\images_all\1565.0.jpg,0,0.0,0.0
1566.0,data\processed\images_all\1566.0.jpg,0,0.0,0.0
1567.0,data\processed\images_all\1567.0.jpg,0,0.0,0.0
1568.0,data\processed\images_all\1568.0.jpg,0,0.0,0.0
1569.0,data\processed\images_all\1569.0.jpg,0,0.0,0.0
157.0,data\processed\images_all\157.0.jpg,0,0.0,0.0
1570.0,data\processed\images_all\1570.0.jpg,0,0.0,0.0
1571.0,data\processed\images_all\1571.0.jpg,0,0.0,0.0
1572.0,data\processed\images_all\1572.0.jpg,0,0.0,0.0
1573.0,data\processed\images_all\1573.0.jpg,0,0.0,0.0
1574.0,data\processed\images_all\1574.0.jpg,0,0.0,0.0
1575.0,data\processed\images_all\1575.0.jpg,0,0.0,0.0
1576.0,data\processed\images_all\1576.0.jpg,0,0.0,0.0
1577.0,data\processed\images_all\1577.0.jpg,0,0.0,0.0
1578.0,data\processed\images_all\1578.0.jpg,0,0.0,0.0
1579.0,data\processed\images_all\1579.0.jpg,0,0.0,0.0
158.0,data\processed\images_all\158.0.jpg,0,0.0,0.0
1580.0,data\processed\images_all\1580.0.jpg,0,0.0,0.0
1581.0,data\processed\images_all\1581.0.jpg,0,0.0,0.0
1582.0,data\processed\images_all\1582.0.jpg,0,0.0,0.0
1583.0,data\processed\images_all\1583.0.jpg,0,0.0,0.0
1584.0,data\processed\images_all\1584.0.jpg,0,0.0,0.0
1585.0,data\processed\images_all\1585.0.jpg,0,0.0,0.0
1586.0,data\processed\images_all\1586.0.jpg,0,0.0,0.0
1587.0,data\processed\images_all\1587.0.jpg,0,0.0,0.0
1588.0,data\processed\images_all\1588.0.jpg,0,0.0,0.0
1589.0,data\processed\images_all\1589.0.jpg,0,0.0,0.0
159.0,data\processed\images_all\159.0.jpg,0,0.0,0.0
1590.0,data\processed\images_all\1590.0.jpg,0,0.0,0.0
1591.0,data\processed\images_all\1591.0.jpg,0,0.0,0.0
1592.0,data\processed\images_all\1592.0.jpg,0,0.0,0.0
1593.0,data\processed\images_all\1593.0.jpg,0,0.0,0.0
1594.0,data\processed\images_all\1594.0.jpg,0,0.0,0.0
1595.0,data\processed\images_all\1595.0.jpg,0,0.0,0.0
1596.0,data\processed\images_all\1596.0.jpg,0,0.0,0.0
1597.0,data\processed\images_all\1597.0.jpg,0,0.0,0.0
1598.0,data\processed\images_all\1598.0.jpg,0,0.0,0.0
1599.0,data\processed\images_all\1599.0.jpg,0,0.0,0.0
16.0,data\processed\images_all\16.0.jpg,0,0.0,0.0
160.0,data\processed\images_all\160.0.jpg,0,0.0,0.0
1600.0,data\processed\images_all\1600.0.jpg,0,0.0,0.0
1601.0,data\processed\images_all\1601.0.jpg,0,0.0,0.0
1602.0,data\processed\images_all\1602.0.jpg,0,0.0,0.0
1603.0,data\processed\images_all\1603.0.jpg,0,0.0,0.0
1604.0,data\processed\images_all\1604.0.jpg,0,0.0,0.0
1605.0,data\processed\images_all\1605.0.jpg,0,0.0,0.0
1606.0,data\processed\images_all\1606.0.jpg,0,0.0,0.0
1607.0,data\processed\images_all\1607.0.jpg,0,0.0,0.0
1608.0,data\processed\images_all\1608.0.jpg,0,0.0,0.0
1609.0,data\processed\images_all\1609.0.jpg,0,0.0,0.0
161.0,data\processed\images_all\161.0.jpg,0,0.0,0.0
1610.0,data\processed\images_all\1610.0.jpg,0,0.0,0.0
1611.0,data\processed\images_all\1611.0.jpg,0,0.0,0.0
1612.0,data\processed\images_all\1612.0.jpg,0,0.0,0.0
1613.0,data\processed\images_all\1613.0.jpg,0,0.0,0.0
1614.0,data\processed\images_all\1614.0.jpg,0,0.0,0.0
1615.0,data\processed\images_all\1615.0.jpg,0,0.0,0.0
1616.0,data\processed\images_all\1616.0.jpg,0,0.0,0.0
1617.0,data\processed\images_all\1617.0.jpg,0,0.0,0.0
1618.0,data\processed\images_all\1618.0.jpg,0,0.0,0.0
1619.0,data\processed\images_all\1619.0.jpg,0,0.0,0.0
162.0,data\processed\images_all\162.0.jpg,0,0.0,0.0
1620.0,data\processed\images_all\1620.0.jpg,0,0.0,0.0
1621.0,data\processed\images_all\1621.0.jpg,0,0.0,0.0
1622.0,data\processed\images_all\1622.0.jpg,0,0.0,0.0
1623.0,data\processed\images_all\1623.0.jpg,0,0.0,0.0
1624.0,data\processed\images_all\1624.0.jpg,0,0.0,0.0
1625.0,data\processed\images_all\1625.0.jpg,0,0.0,0.0
1626.0,data\processed\images_all\1626.0.jpg,0,0.0,0.0
1627.0,data\processed\images_all\1627.0.jpg,0,0.0,0.0
1628.0,data\processed\images_all\1628.0.jpg,0,0.0,0.0
1629.0,data\processed\images_all\1629.0.jpg,0,0.0,0.0
163.0,data\processed\images_all\163.0.jpg,0,0.0,0.0
1630.0,data\processed\images_all\1630.0.jpg,0,0.0,0.0
1631.0,data\processed\images_all\1631.0.jpg,0,0.0,0.0
1632.0,data\processed\images_all\1632.0.jpg,0,0.0,0.0
1633.0,data\processed\images_all\1633.0.jpg,0,0.0,0.0
1634.0,data\processed\images_all\1634.0.jpg,0,0.0,0.0
1635.0,data\processed\images_all\1635.0.jpg,0,0.0,0.0
1636.0,data\processed\images_all\1636.0.jpg,0,0.0,0.0
1637.0,data\processed\images_all\1637.0.jpg,0,0.0,0.0
1638.0,data\processed\images_all\1638.0.jpg,0,0.0,0.0
1639.0,data\processed\images_all\1639.0.jpg,0,0.0,0.0
164.0,data\processed\images_all\164.0.jpg,0,0.0,0.0
1640.0,data\processed\images_all\1640.0.jpg,0,0.0,0.0
1641.0,data\processed\images_all\1641.0.jpg,0,0.0,0.0
1642.0,data\processed\images_all\1642.0.jpg,0,0.0,0.0
1643.0,data\processed\images_all\1643.0.jpg,0,0.0,0.0
1644.0,data\processed\images_all\1644.0.jpg,0,0.0,0.0
1645.0,data\processed\images_all\1645.0.jpg,0,0.0,0.0
1646.0,data\processed\images_all\1646.0.jpg,0,0.0,0.0
1647.0,data\processed\images_all\1647.0.jpg,0,0.0,0.0
1648.0,data\processed\images_all\1648.0.jpg,0,0.0,0.0
1649.0,data\processed\images_all\1649.0.jpg,0,0.0,0.0
165.0,data\processed\images_all\165.0.jpg,0,0.0,0.0
1650.0,data\processed\images_all\1650.0.jpg,0,0.0,0.0
1651.0,data\processed\images_all\1651.0.jpg,0,0.0,0.0
1652.0,data\processed\images_all\1652.0.jpg,0,0.0,0.0
1653.0,data\processed\images_all\1653.0.jpg,0,0.0,0.0
1654.0,data\processed\images_all\1654.0.jpg,0,0.0,0.0
1655.0,data\processed\images_all\1655.0.jpg,0,0.0,0.0
1656.0,data\processed\images_all\1656.0.jpg,0,0.0,0.0
1657.0,data\processed\images_all\1657.0.jpg,0,0.0,0.0
1658.0,data\processed\images_all\1658.0.jpg,0,0.0,0.0
1659.0,data\processed\images_all\1659.0.jpg,0,0.0,0.0
166.0,data\processed\images_all\166.0.jpg,0,0.0,0.0
1660.0,data\processed\images_all\1660.0.jpg,0,0.0,0.0
1661.0,data\processed\images_all\1661.0.jpg,0,0.0,0.0
1662.0,data\processed\images_all\1662.0.jpg,0,0.0,0.0
1663.0,data\processed\images_all\1663.0.jpg,0,0.0,0.0
1664.0,data\processed\images_all\1664.0.jpg,0,0.0,0.0
1665.0,data\processed\images_all\1665.0.jpg,0,0.0,0.0
1666.0,data\processed\images_all\1666.0.jpg,0,0.0,0.0
1667.0,data\processed\images_all\1667.0.jpg,0,0.0,0.0
1668.0,data\processed\images_all\1668.0.jpg,0,0.0,0.0
1669.0,data\processed\images_all\1669.0.jpg,0,0.0,0.0
167.0,data\processed\images_all\167.0.jpg,0,0.0,0.0
1670.0,data\processed\images_all\1670.0.jpg,0,0.0,0.0
1671.0,data\processed\images_all\1671.0.jpg,0,0.0,0.0
1672.0,data\processed\images_all\1672.0.jpg,0,0.0,0.0
1673.0,data\processed\images_all\1673.0.jpg,0,0.0,0.0
1674.0,data\processed\images_all\1674.0.jpg,0,0.0,0.0
1675.0,data\processed\images_all\1675.0.jpg,0,0.0,0.0
1676.0,data\processed\images_all\1676.0.jpg,0,0.0,0.0
1677.0,data\processed\images_all\1677.0.jpg,0,0.0,0.0
1678.0,data\processed\images_all\1678.0.jpg,0,0.0,0.0
1679.0,data\processed\images_all\1679.0.jpg,0,0.0,0.0
168.0,data\processed\images_all\168.0.jpg,0,0.0,0.0
1680.0,data\processed\images_all\1680.0.jpg,0,0.0,0.0
1681.0,data\processed\images_all\1681.0.jpg,0,0.0,0.0
1682.0,data\processed\images_all\1682.0.jpg,0,0.0,0.0
1683.0,data\processed\images_all\1683.0.jpg,0,0.0,0.0
1684.0,data\processed\images_all\1684.0.jpg,0,0.0,0.0
1685.0,data\processed\images_all\1685.0.jpg,0,0.0,0.0
1686.0,data\processed\images_all\1686.0.jpg,0,0.0,0.0
1687.0,data\processed\images_all\1687.0.jpg,0,0.0,0.0
1688.0,data\processed\images_all\1688.0.jpg,0,0.0,0.0
1689.0,data\processed\images_all\1689.0.jpg,0,0.0,0.0
169.0,data\processed\images_all\169.0.jpg,0,0.0,0.0
1690.0,data\processed\images_all\1690.0.jpg,0,0.0,0.0
1691.0,data\processed\images_all\1691.0.jpg,0,0.0,0.0
1692.0,data\processed\images_all\1692.0.jpg,0,0.0,0.0
1693.0,data\processed\images_all\1693.0.jpg,0,0.0,0.0
1694.0,data\processed\images_all\1694.0.jpg,0,0.0,0.0
1695.0,data\processed\images_all\1695.0.jpg,0,0.0,0.0
1696.0,data\processed\images_all\1696.0.jpg,0,0.0,0.0
1697.0,data\processed\images_all\1697.0.jpg,0,0.0,0.0
1698.0,data\processed\images_all\1698.0.jpg,0,0.0,0.0
1699.0,data\processed\images_all\1699.0.jpg,0,0.0,0.0
17.0,data\processed\images_all\17.0.jpg,0,0.0,0.0
170.0,data\processed\images_all\170.0.jpg,0,0.0,0.0
1700.0,data\processed\images_all\1700.0.jpg,0,0.0,0.0
1701.0,data\processed\images_all\1701.0.jpg,0,0.0,0.0
1702.0,data\processed\images_all\1702.0.jpg,0,0.0,0.0
1703.0,data\processed\images_all\1703.0.jpg,0,0.0,0.0
1704.0,data\processed\images_all\1704.0.jpg,0,0.0,0.0
1705.0,data\processed\images_all\1705.0.jpg,0,0.0,0.0
1706.0,data\processed\images_all\1706.0.jpg,0,0.0,0.0
1707.0,data\processed\images_all\1707.0.jpg,0,0.0,0.0
1708.0,data\processed\images_all\1708.0.jpg,0,0.0,0.0
1709.0,data\processed\images_all\1709.0.jpg,0,0.0,0.0
171.0,data\processed\images_all\171.0.jpg,0,0.0,0.0
1710.0,data\processed\images_all\1710.0.jpg,0,0.0,0.0
1711.0,data\processed\images_all\1711.0.jpg,0,0.0,0.0
1712.0,data\processed\images_all\1712.0.jpg,0,0.0,0.0
1713.0,data\processed\images_all\1713.0.jpg,0,0.0,0.0
1714.0,data\processed\images_all\1714.0.jpg,0,0.0,0.0
1715.0,data\processed\images_all\1715.0.jpg,0,0.0,0.0
1716.0,data\processed\images_all\1716.0.jpg,0,0.0,0.0
1717.0,data\processed\images_all\1717.0.jpg,0,0.0,0.0
1718.0,data\processed\images_all\1718.0.jpg,0,0.0,0.0
1719.0,data\processed\images_all\1719.0.jpg,0,0.0,0.0
172.0,data\processed\images_all\172.0.jpg,0,0.0,0.0
1720.0,data\processed\images_all\1720.0.jpg,0,0.0,0.0
1721.0,data\processed\images_all\1721.0.jpg,0,0.0,0.0
1722.0,data\processed\images_all\1722.0.jpg,0,0.0,0.0
1723.0,data\processed\images_all\1723.0.jpg,0,0.0,0.0
1724.0,data\processed\images_all\1724.0.jpg,0,0.0,0.0
1725.0,data\processed\images_all\1725.0.jpg,0,0.0,0.0
1726.0,data\processed\images_all\1726.0.jpg,0,0.0,0.0
1727.0,data\processed\images_all\1727.0.jpg,0,0.0,0.0
1728.0,data\processed\images_all\1728.0.jpg,0,0.0,0.0
1729.0,data\processed\images_all\1729.0.jpg,0,0.0,0.0
173.0,data\processed\images_all\173.0.jpg,0,0.0,0.0
1730.0,data\processed\images_all\1730.0.jpg,0,0.0,0.0
1731.0,data\processed\images_all\1731.0.jpg,0,0.0,0.0
1732.0,data\processed\images_all\1732.0.jpg,0,0.0,0.0
1733.0,data\processed\images_all\1733.0.jpg,0,0.0,0.0
1734.0,data\processed\images_all\1734.0.jpg,0,0.0,0.0
1735.0,data\processed\images_all\1735.0.jpg,0,0.0,0.0
1736.0,data\processed\images_all\1736.0.jpg,0,0.0,0.0
1737.0,data\processed\images_all\1737.0.jpg,0,0.0,0.0
1738.0,data\processed\images_all\1738.0.jpg,0,0.0,0.0
1739.0,data\processed\images_all\1739.0.jpg,0,0.0,0.0
174.0,data\processed\images_all\174.0.jpg,0,0.0,0.0
1740.0,data\processed\images_all\1740.0.jpg,0,0.0,0.0
1741.0,data\processed\images_all\1741.0.jpg,0,0.0,0.0
1742.0,data\processed\images_all\1742.0.jpg,0,0.0,0.0
1743.0,data\processed\images_all\1743.0.jpg,0,0.0,0.0
1744.0,data\processed\images_all\1744.0.jpg,0,0.0,0.0
1745.0,data\processed\images_all\1745.0.jpg,0,0.0,0.0
1746.0,data\processed\images_all\1746.0.jpg,0,0.0,0.0
1747.0,data\processed\images_all\1747.0.jpg,0,0.0,0.0
1748.0,data\processed\images_all\1748.0.jpg,0,0.0,0.0
1749.0,data\processed\images_all\1749.0.jpg,0,0.0,0.0
175.0,data\processed\images_all\175.0.jpg,0,0.0,0.0
1750.0,data\processed\images_all\1750.0.jpg,0,0.0,0.0
1751.0,data\processed\images_all\1751.0.jpg,0,0.0,0.0
1752.0,data\processed\images_all\1752.0.jpg,0,0.0,0.0
1753.0,data\processed\images_all\1753.0.jpg,0,0.0,0.0
1754.0,data\processed\images_all\1754.0.jpg,0,0.0,0.0
1755.0,data\processed\images_all\1755.0.jpg,0,0.0,0.0
1756.0,data\processed\images_all\1756.0.jpg,0,0.0,0.0
1757.0,data\processed\images_all\1757.0.jpg,0,0.0,0.0
1758.0,data\processed\images_all\1758.0.jpg,0,0.0,0.0
1759.0,data\processed\images_all\1759.0.jpg,0,0.0,0.0
176.0,data\processed\images_all\176.0.jpg,0,0.0,0.0
1760.0,data\processed\images_all\1760.0.jpg,0,0.0,0.0
1761.0,data\processed\images_all\1761.0.jpg,0,0.0,0.0
